customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn_Probability,Predicted_CLV
5845,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,3,45.3,196.95,0.3363494172180385,196.9499999999972
3039,0,0,0,0,41,1,2,1,2,2,2,2,2,2,0,1,0,114.5,4527.45,0.29307001115603615,4527.450000000001
3531,0,0,1,1,30,1,0,0,2,0,0,2,0,2,0,0,0,66.3,1923.5,0.18040256992875237,1923.499999999999
1202,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,25.2,25.2,0.7831908847549867,25.199999999996297
2916,1,0,1,0,54,1,2,1,2,2,2,0,2,2,0,0,2,109.55,6118.95,0.43068904691753,6118.950000000002
5776,1,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,1,19.6,125.0,0.02002060030548077,124.9999999999978
5486,1,1,1,0,55,1,2,1,0,2,2,2,2,2,2,1,2,113.6,6292.7,0.31932307071085314,6292.700000000002
4092,0,0,0,1,63,1,0,2,1,1,1,1,1,1,2,0,1,19.5,1215.1,0.014673361832019647,1215.100000000001
4865,1,0,0,0,68,1,0,1,0,2,2,0,0,0,1,0,1,79.6,5461.45,0.0571805571938239,5461.450000000002
342,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,1,2,71.65,135.75,0.7116832268182987,135.74999999999767
5263,1,0,0,0,6,1,0,2,1,1,1,1,1,1,1,0,3,20.6,116.6,0.033786325865185624,116.59999999999812
4163,0,0,0,0,13,1,2,1,0,0,0,0,0,0,0,1,3,75.0,999.45,0.46616687585073086,999.4499999999985
1137,1,0,0,0,72,1,0,0,2,2,2,2,2,0,2,1,0,75.1,5336.35,0.018831051311272832,5336.350000000003
1415,1,0,1,0,17,1,0,1,0,0,2,0,2,2,1,1,0,96.65,1588.25,0.3441404671065164,1588.2500000000002
7001,1,1,0,0,15,1,0,1,0,2,0,0,0,0,0,1,2,74.4,1074.3,0.48932769367644113,1074.2999999999995
6871,0,1,0,0,65,1,2,1,0,2,2,0,2,0,0,1,0,95.45,6223.3,0.30829464187501165,6223.300000000001
3944,1,0,0,0,58,1,0,2,1,1,1,1,1,1,2,0,1,20.3,1131.5,0.017556329077798274,1131.5000000000014
2869,1,1,1,1,68,1,2,1,0,2,2,0,0,0,0,1,2,84.65,5683.6,0.3085164134330626,5683.600000000001
6885,0,0,1,1,66,1,0,0,2,2,0,2,0,0,2,1,1,58.2,3810.8,0.014694508217458055,3810.8000000000006
2077,0,1,1,0,70,1,2,1,2,0,0,0,0,2,0,1,2,90.85,6470.1,0.21622479703402567,6470.1
2557,0,0,0,0,19,0,1,0,0,2,0,0,0,2,0,1,2,39.7,710.05,0.3894915718653995,710.0499999999981
4649,1,0,1,0,17,0,1,0,0,0,2,2,2,2,1,0,2,54.6,934.8,0.1267521095609033,934.7999999999993
3959,1,0,0,0,22,1,2,1,2,0,0,0,2,2,0,1,2,100.75,2095.0,0.6044296613294012,2095.0000000000005
5015,1,1,0,0,48,1,2,1,0,2,0,0,2,2,1,1,2,99.0,4744.35,0.3637674196729805,4744.350000000002
5543,1,0,0,0,63,1,2,1,0,2,0,0,0,2,1,0,1,90.45,5825.5,0.07466039252869541,5825.500000000001
5086,1,0,1,0,67,1,2,1,0,2,2,0,0,2,2,1,2,93.15,6368.2,0.05099002956336344,6368.200000000001
3888,0,1,1,0,67,1,2,1,2,0,2,0,2,2,1,1,1,107.05,7142.5,0.15007360398247796,7142.500000000002
1450,0,0,1,0,67,1,2,2,1,1,1,1,1,1,2,1,1,25.25,1733.15,0.02011426107873067,1733.150000000001
2893,0,0,0,0,4,1,2,1,0,0,0,2,2,2,0,1,3,100.85,399.25,0.8575331365273898,399.24999999999955
433,1,0,1,0,40,1,2,0,0,2,0,2,2,0,1,0,1,70.75,2921.75,0.10101829157273734,2921.75
1627,1,0,0,0,5,1,2,1,0,2,2,0,2,2,0,0,3,104.1,541.9,0.7651398096328149,541.9000000000004
3368,1,0,0,0,30,1,2,1,0,0,0,2,0,2,0,1,1,89.9,2723.15,0.31691580435962724,2723.1500000000005
115,0,0,0,0,70,1,2,1,2,2,2,2,2,2,1,0,1,115.55,8127.6,0.1109466046928134,8127.600000000002
5652,0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,3,24.9,1859.2,0.008964992450260034,1859.2000000000012
6853,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,2,48.6,48.6,0.49518100250830366,48.599999999997344
2607,1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,88.35,88.35,0.879924514868213,88.34999999999967
6930,0,1,0,0,59,1,2,1,0,2,0,0,0,0,2,1,1,79.2,4590.35,0.05681475672703386,4590.350000000001
1112,0,0,1,1,68,1,2,1,0,0,0,0,2,0,1,1,2,83.0,5685.8,0.12194466404941595,5685.8
6791,0,0,1,0,53,1,0,1,2,2,2,0,2,2,1,1,0,106.1,5769.75,0.20098665228054655,5769.750000000001
3114,0,1,0,0,8,1,0,1,0,0,2,0,0,0,0,1,0,74.05,600.15,0.5637662526690647,600.1499999999983
1559,0,0,0,0,7,1,0,0,2,2,0,2,2,2,0,1,2,78.5,571.05,0.29554306619747595,571.0499999999994
1583,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,19.4,61.05,0.15433603784618619,61.04999999999707
2142,1,0,1,0,47,1,0,2,1,1,1,1,1,1,1,0,0,19.9,942.95,0.03440375968104734,942.9500000000003
88,0,0,1,0,2,1,0,1,2,2,0,0,2,0,0,0,2,90.35,190.5,0.5118328036743235,190.49999999999912
2372,0,0,1,1,51,1,2,1,0,0,0,2,0,0,0,1,2,80.75,4116.9,0.26247069939144885,4116.9
5527,1,0,0,0,18,1,0,0,2,0,2,2,2,0,0,1,2,68.35,1299.8,0.13842754543524843,1299.8
6249,1,0,0,0,33,1,0,2,1,1,1,1,1,1,2,0,3,20.35,689.75,0.010555815362678083,689.7499999999999
6405,0,0,0,0,60,1,2,2,1,1,1,1,1,1,2,0,3,25.0,1505.05,0.012384579095151914,1505.0500000000009
95,0,0,0,0,72,1,2,1,2,2,2,2,2,2,2,1,2,114.9,8496.7,0.03228391959135149,8496.7
427,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,48.45,48.45,0.5697415103638058,48.44999999999717
4195,1,0,1,1,48,1,2,2,1,1,1,1,1,1,2,0,0,26.3,1245.05,0.016667736547134267,1245.0500000000004
3016,1,0,1,1,7,0,1,0,2,0,0,2,0,0,0,1,2,34.5,279.25,0.24973123617586782,279.24999999999784
2657,1,0,0,0,53,1,2,2,1,1,1,1,1,1,2,0,3,24.6,1279.0,0.018561394169223398,1279.000000000001
3347,1,1,1,0,46,0,1,0,0,2,2,2,2,2,1,1,0,59.9,2816.65,0.12014947010746356,2816.6500000000005
1269,0,0,0,0,11,1,0,0,2,0,0,2,0,0,1,1,3,54.6,617.85,0.062181807898793386,617.8499999999983
3472,1,1,1,0,2,1,0,1,0,0,2,0,2,2,0,1,1,95.5,181.65,0.8548166582974102,181.64999999999966
277,0,0,1,0,58,1,2,1,2,2,2,0,2,2,1,1,1,110.65,6526.65,0.26621985387040703,6526.650000000001
1217,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,19.95,38.15,0.1186260611319042,38.14999999999711
1010,1,0,1,1,70,0,1,0,2,0,2,2,2,2,2,0,0,59.5,4144.8,0.03498895084969296,4144.800000000002
2060,0,0,1,1,7,1,0,0,2,2,2,0,2,0,1,0,2,69.45,477.05,0.07431037751179538,477.0499999999987
6778,1,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,114.1,8086.4,0.029179540036512106,8086.4000000000015
1303,1,0,1,0,56,1,0,1,0,0,0,0,2,2,0,0,3,89.7,4952.95,0.3065854397588134,4952.950000000002
2826,0,0,1,0,72,1,2,1,2,2,2,2,0,0,2,1,0,94.25,6849.75,0.0251772575283598,6849.750000000001
5970,0,0,0,0,42,1,2,0,0,0,2,2,2,2,2,1,1,78.45,3373.4,0.033583984207197104,3373.4000000000005
4375,0,1,0,0,43,1,0,1,2,2,0,2,2,2,0,1,1,108.15,4600.7,0.299838179792525,4600.700000000002
5329,1,0,0,0,18,1,0,2,1,1,1,1,1,1,0,0,3,20.05,358.5,0.05265692875943392,358.49999999999886
123,1,0,0,0,30,1,0,1,2,2,2,0,0,0,0,1,1,84.3,2438.6,0.2921930244226926,2438.600000000001
1729,1,0,1,1,25,1,2,0,0,0,0,2,0,0,1,1,3,55.1,1466.1,0.05529802318953507,1466.0999999999988
5258,1,0,0,0,9,1,0,1,0,0,0,2,2,2,0,1,0,95.9,827.45,0.6107640069859829,827.4500000000004
7008,1,0,0,1,71,1,2,1,2,0,2,0,2,2,2,0,0,106.7,7382.25,0.07341150706655282,7382.250000000002
6897,1,0,1,1,71,1,2,0,2,2,0,2,0,0,1,1,1,66.85,4748.7,0.019620957109599872,4748.700000000002
195,0,0,1,0,71,1,0,0,2,2,2,2,2,2,1,1,0,84.8,6046.1,0.04316151233772424,6046.100000000002
1150,0,0,1,1,58,1,2,0,0,2,0,0,2,0,0,1,0,66.8,3970.4,0.17007631185776684,3970.4
1704,0,0,0,1,61,1,2,2,1,1,1,1,1,1,2,1,1,25.0,1498.35,0.018306974726171633,1498.3500000000004
6461,0,0,0,0,22,1,2,1,0,0,0,0,2,0,0,1,0,84.15,1821.95,0.4784299597392905,1821.9499999999991
827,1,0,1,1,20,1,0,0,0,0,2,0,0,0,0,1,2,49.6,939.8,0.2663504334736472,939.7999999999986
6702,1,0,0,0,26,1,0,2,1,1,1,1,1,1,1,1,1,20.65,595.5,0.024192523663530377,595.4999999999992
3562,1,0,1,1,30,1,2,1,0,2,0,2,0,0,0,1,0,83.55,2570.2,0.25044587259346845,2570.1999999999994
1401,1,0,1,1,2,1,0,1,0,0,0,0,2,2,0,1,0,89.55,185.55,0.7800500673806293,185.54999999999933
1388,0,1,1,0,55,1,2,0,0,0,0,0,0,0,0,0,0,51.65,2838.55,0.24068158110840104,2838.5499999999997
5694,1,0,1,0,69,0,1,0,2,0,2,2,2,2,2,0,0,60.25,4055.5,0.024453645613547844,4055.500000000002
1718,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.55,69.55,0.7843648319205005,69.54999999999754
502,0,0,1,1,52,1,2,2,1,1,1,1,1,1,2,1,0,25.05,1270.25,0.022890584563805286,1270.25
214,0,0,0,0,3,1,0,1,0,2,0,2,2,2,0,1,2,97.9,315.3,0.7905937167456161,315.2999999999998
2548,1,0,1,1,43,1,0,2,1,1,1,1,1,1,1,1,3,19.2,776.25,0.02881443722778219,776.2500000000002
4993,1,1,1,0,17,1,2,1,0,0,2,0,2,2,0,1,1,100.45,1622.45,0.714400799009268,1622.4500000000003
2238,1,0,0,0,26,1,0,0,0,0,0,2,2,0,1,0,1,59.45,1507.0,0.06065779942078266,1507.0
5233,0,0,1,0,9,1,0,1,0,0,0,0,2,2,0,0,2,89.45,853.1,0.5352488812309614,853.099999999999
4411,0,0,0,0,45,1,2,1,0,0,2,0,0,2,0,1,1,89.3,4192.15,0.3536350414230224,4192.15
323,0,1,0,0,45,1,2,1,0,0,2,0,2,2,1,1,0,102.15,4735.35,0.40135213194963654,4735.350000000001
5934,0,0,0,0,33,1,2,0,2,0,0,2,0,0,1,0,2,59.4,1952.8,0.03646089907242437,1952.7999999999993
3031,0,0,1,0,53,1,2,1,0,2,2,2,2,2,1,1,0,108.95,5718.2,0.29777220062994036,5718.200000000001
5968,0,1,1,1,65,1,2,1,0,0,2,2,2,2,1,1,0,103.9,6767.1,0.14297100171204097,6767.100000000002
5290,1,0,0,0,43,1,2,1,0,0,0,2,2,2,1,1,2,100.0,4211.55,0.2611516211729493,4211.550000000002
989,0,0,1,0,10,1,0,0,0,0,2,0,2,2,0,1,1,67.8,653.15,0.39810681140402837,653.1499999999984
3729,1,0,1,1,52,1,0,2,1,1,1,1,1,1,1,1,1,20.85,1071.6,0.029477560009362743,1071.6000000000006
6699,1,0,0,0,11,1,2,0,0,0,2,0,0,0,0,0,2,53.75,608.0,0.20657391924369983,607.9999999999985
5715,0,1,0,0,27,1,2,1,0,0,0,0,0,2,0,1,2,85.25,2287.25,0.6333330926353623,2287.249999999999
3428,1,0,0,0,24,1,0,1,0,0,0,0,2,2,0,1,2,90.35,2238.5,0.4971974397014595,2238.5000000000005
1981,1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,2,79.25,79.25,0.8064736426699673,79.249999999999
4295,0,0,0,0,65,1,2,1,2,2,2,0,2,2,0,1,1,111.05,7107.0,0.22996938470539147,7107.000000000002
3548,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,2,75.55,75.55,0.9107404363203588,75.54999999999822
4237,0,0,1,0,68,1,2,1,2,2,2,2,2,2,2,0,3,118.6,7990.05,0.11580410967018319,7990.050000000001
4194,1,1,1,0,15,1,2,1,2,0,2,0,2,0,0,1,2,96.5,1392.25,0.7085434467001054,1392.2500000000002
5328,1,0,0,0,36,1,0,0,0,2,0,2,0,2,1,1,3,65.4,2498.4,0.0599691443428886,2498.4000000000005
5585,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,3,44.55,220.75,0.27805323005729,220.74999999999793
944,0,0,0,0,46,1,2,1,0,2,2,0,0,2,1,1,2,94.15,4408.45,0.2738892334761407,4408.45
5251,1,0,1,0,18,1,0,0,0,0,2,0,0,0,0,1,3,49.55,878.35,0.20908134904997486,878.3499999999985
2655,1,1,1,1,35,1,0,0,0,2,0,2,2,2,0,1,2,76.05,2747.2,0.2546914176650201,2747.2000000000007
3321,0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,0,0,19.3,890.5,0.022502086887152578,890.4999999999997
3432,0,0,1,1,42,1,0,1,0,0,2,0,2,2,0,1,2,92.15,3875.4,0.373263478783645,3875.4
4331,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.75,19.75,0.3518556167735886,19.74999999999704
2207,0,0,0,0,61,1,2,0,2,0,2,2,2,2,2,0,1,86.45,5175.3,0.034208436593001205,5175.300000000002
4522,0,0,0,0,72,1,0,0,2,2,2,2,0,2,2,1,1,73.0,5265.2,0.015089240737875464,5265.200000000002
5666,0,0,1,0,15,1,0,2,1,1,1,1,1,1,0,0,1,20.45,330.8,0.09519523083268086,330.79999999999757
6090,1,0,0,0,4,1,0,0,0,0,2,2,2,2,0,1,2,74.4,299.7,0.46929053216748123,299.6999999999996
5735,0,0,0,0,11,1,0,2,1,1,1,1,1,1,1,0,3,20.0,211.95,0.032349150948388326,211.94999999999771
1203,0,0,0,0,18,1,0,1,0,0,0,0,0,0,0,1,2,71.1,1247.75,0.4358059796445337,1247.7499999999986
3167,0,0,1,0,62,1,2,1,0,0,2,0,2,2,0,1,2,101.35,6164.7,0.4690440518940507,6164.700000000001
2011,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,1,70.4,154.8,0.6397138974541375,154.7999999999976
3148,0,1,1,0,25,1,0,1,0,2,2,0,0,2,0,0,0,88.4,2191.15,0.435589844498557,2191.1499999999996
4399,1,0,0,0,15,1,2,1,2,0,0,0,2,2,0,1,2,99.7,1566.75,0.6937023825037075,1566.7500000000002
2547,1,0,0,0,72,1,2,0,0,2,2,2,2,2,2,1,0,88.6,6201.95,0.03163727440559082,6201.950000000002
2583,1,0,0,0,21,1,0,0,2,0,2,0,2,0,0,0,0,65.35,1424.4,0.1849589386956353,1424.3999999999999
665,0,0,1,0,69,1,2,2,1,1,1,1,1,1,2,0,0,24.25,1641.8,0.02113449474742571,1641.8000000000009
1828,0,0,1,0,48,1,0,1,0,0,2,2,2,2,0,1,1,100.05,4834.0,0.3283024894568001,4834.000000000001
5370,1,0,1,1,32,0,1,0,0,0,2,0,2,2,0,0,1,50.6,1653.45,0.1702652857610648,1653.4499999999996
2581,1,0,1,1,7,1,0,0,2,0,0,0,2,2,0,0,1,69.7,516.15,0.3005877479328166,516.1499999999992
2503,0,0,1,0,57,1,2,0,0,2,2,2,2,0,1,0,0,74.6,4368.95,0.06346107255471702,4368.950000000001
351,0,0,0,1,18,1,0,2,1,1,1,1,1,1,1,0,0,20.15,390.85,0.04632481644779875,390.849999999998
3003,1,0,0,0,10,0,1,0,0,2,0,2,0,0,0,0,2,35.75,389.8,0.23173364060471247,389.7999999999984
1982,0,0,0,0,2,1,2,1,0,0,2,0,0,0,0,0,3,80.6,155.8,0.6578781946772824,155.7999999999983
1692,1,0,0,0,1,1,0,1,0,0,0,2,0,0,0,1,3,74.3,74.3,0.5246637254455447,74.29999999999899
4087,0,1,0,0,52,1,2,0,2,0,2,0,0,0,2,0,0,59.85,3103.25,0.048724904793286915,3103.2499999999995
5194,0,0,0,0,11,1,2,1,0,0,0,2,2,0,0,0,2,90.15,987.95,0.5360611159223326,987.9499999999994
2535,0,0,1,0,58,1,2,0,0,2,0,2,0,0,2,1,1,59.9,3505.1,0.03493078580130267,3505.1
5881,0,1,1,0,32,1,2,1,0,0,0,0,2,2,0,1,2,93.2,2931.0,0.48829418204588154,2930.9999999999995
5085,0,0,1,1,3,1,2,0,0,2,2,0,2,0,0,1,0,69.15,235.0,0.5814186728764594,234.99999999999793
2692,1,0,1,0,66,1,2,1,0,2,2,0,2,2,0,1,1,105.0,7133.25,0.35633115594718007,7133.250000000002
5318,1,0,0,0,12,1,2,1,0,0,0,0,2,2,0,1,2,96.05,1148.1,0.8426675166182143,1148.1
3689,1,0,0,0,19,0,1,0,0,0,2,0,2,0,0,1,2,39.65,733.35,0.45198583577344836,733.349999999999
4437,1,0,1,1,69,1,2,1,0,2,2,0,2,0,1,0,1,95.75,6511.25,0.12547686939912953,6511.250000000003
256,1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,0,1,20.0,198.7,0.15032866813019113,198.69999999999823
1123,0,1,1,1,32,1,2,1,0,2,0,0,2,2,0,1,2,100.4,3217.65,0.6233033057613497,3217.6499999999996
425,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,2,45.55,402.6,0.37215513578783205,402.5999999999982
1786,1,0,1,0,64,1,2,0,0,2,2,2,2,0,2,1,0,76.1,4818.8,0.039488797755639564,4818.800000000002
2577,1,0,1,1,4,0,1,0,2,0,0,0,2,0,0,0,1,38.55,156.1,0.3917244692163016,156.09999999999792
4584,1,0,1,1,36,1,0,2,1,1,1,1,1,1,2,0,1,19.45,754.5,0.01348761448501404,754.4999999999997
5489,1,0,1,1,8,1,0,0,0,0,2,0,0,0,0,1,2,51.05,415.05,0.2801434378096281,415.0499999999981
3702,1,0,0,0,32,1,0,1,0,0,0,0,2,2,0,0,2,91.05,2871.5,0.4076408559213026,2871.500000000001
2036,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,1,3,24.4,36.55,0.4480233166847471,36.54999999999614
6789,0,0,1,1,18,1,2,2,1,1,1,1,1,1,2,1,1,24.65,471.35,0.013630642756662148,471.34999999999764
6514,0,0,1,1,52,1,0,2,1,1,1,1,1,1,2,0,0,20.1,1078.75,0.013237289791369806,1078.75
5637,0,0,1,0,24,1,2,0,2,2,2,0,0,0,0,0,3,66.3,1559.45,0.09233556674487971,1559.4499999999991
3901,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,55.25,55.25,0.7839602899630458,55.249999999998124
5886,1,0,0,0,7,1,0,2,1,1,1,1,1,1,0,1,3,19.4,168.65,0.1007162454616267,168.6499999999981
1894,0,1,0,0,8,1,2,1,0,0,0,2,2,2,0,1,1,100.15,908.55,0.8218442398092991,908.5499999999994
5176,0,0,1,1,14,1,0,1,0,0,0,0,0,0,0,0,2,70.2,1046.5,0.31667957650991035,1046.499999999998
1771,1,0,0,0,13,1,0,2,1,1,1,1,1,1,1,0,1,19.3,259.65,0.05444743474226405,259.64999999999833
2033,1,0,1,1,40,1,2,1,2,2,0,2,2,2,0,1,1,110.1,4469.1,0.2903576948054212,4469.100000000002
3752,0,0,1,0,63,1,0,1,2,0,2,0,0,0,1,1,1,81.15,5224.5,0.05471357334155715,5224.500000000001
3871,1,0,1,0,17,1,2,1,0,2,0,0,0,0,0,1,0,80.5,1336.9,0.4192570950876428,1336.8999999999992
97,0,0,1,0,19,1,2,1,0,0,0,0,2,0,0,1,2,86.85,1564.4,0.4995469734110127,1564.399999999999
3829,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,1,2,45.05,523.1,0.36646735215014764,523.0999999999976
545,0,0,1,1,43,1,2,2,1,1,1,1,1,1,1,1,0,24.45,993.15,0.03673557885360209,993.1499999999991
6664,0,0,0,0,18,1,2,1,0,2,0,0,2,0,0,1,1,90.0,1527.35,0.505902569562225,1527.3499999999995
2913,1,0,0,0,35,1,2,2,1,1,1,1,1,1,0,1,2,25.6,901.25,0.09615740300390005,901.2499999999998
6135,0,0,1,1,42,1,2,1,0,0,0,0,2,2,0,1,2,94.2,4186.3,0.4613567807786069,4186.299999999999
1976,0,0,0,0,61,1,2,0,2,2,2,2,2,2,2,0,2,89.65,5308.7,0.029322869575880543,5308.700000000002
1529,0,0,0,0,39,1,0,1,2,0,2,2,2,0,1,1,2,95.55,3692.85,0.11985660317160399,3692.850000000001
2626,1,0,0,0,21,1,2,1,0,2,0,0,0,0,0,1,2,82.35,1852.85,0.5033523620497252,1852.8499999999997
2543,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,20.75,20.75,0.35198086916539717,20.74999999999777
4797,0,0,1,1,58,0,1,0,2,0,2,2,2,2,2,0,3,59.75,3624.35,0.024697818726465735,3624.350000000001
4140,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,1,3,20.25,20.25,0.5055886356736781,20.24999999999772
6902,1,0,0,0,53,1,0,2,1,1,1,1,1,1,2,0,1,19.5,1050.5,0.012509096620771794,1050.500000000001
6013,0,0,0,0,25,1,2,2,1,1,1,1,1,1,2,0,1,24.75,692.1,0.013783107538233521,692.0999999999984
4868,0,0,1,0,64,1,2,0,0,0,2,2,0,0,1,0,0,58.35,3756.45,0.04390333734226156,3756.45
4015,0,0,0,0,1,1,2,0,0,0,0,0,0,2,0,1,2,60.15,60.15,0.8091973862503402,60.14999999999736
2249,1,1,0,0,4,1,0,1,0,0,0,0,0,0,0,0,2,69.35,261.65,0.5777410717801233,261.6499999999987
4702,0,0,1,1,5,0,1,0,0,2,0,0,0,0,0,1,2,30.5,167.2,0.5771481182057592,167.1999999999967
1556,0,0,1,0,44,1,2,1,2,2,2,2,0,0,0,1,1,95.1,4060.55,0.17925830272563503,4060.5500000000006
5508,1,0,0,0,31,1,2,1,0,2,2,0,2,2,1,1,2,103.45,3066.45,0.46939479939879125,3066.450000000001
3771,0,0,0,0,2,1,0,1,0,2,0,0,2,0,0,1,0,87.15,183.75,0.7636961965256622,183.74999999999895
1511,1,0,1,1,71,1,2,1,2,2,2,2,2,2,2,1,0,116.05,8297.5,0.05087497870131245,8297.500000000004
4585,0,0,1,1,72,1,0,0,2,2,2,2,2,2,2,0,0,85.3,6129.2,0.013342667082541582,6129.200000000002
2878,0,0,1,1,56,1,2,0,2,2,0,0,0,2,1,0,0,68.75,3815.4,0.059693178018714425,3815.4
3883,1,0,1,0,24,1,0,2,1,1,1,1,1,1,1,0,3,20.1,533.9,0.024024095009650435,533.8999999999988
3861,0,0,0,0,22,1,0,0,2,0,0,0,0,0,0,1,2,49.8,1049.05,0.21534267507331384,1049.0499999999984
1791,1,0,1,0,33,1,2,0,2,2,2,0,2,0,0,1,0,72.75,2447.45,0.23201290108073153,2447.4500000000003
5390,1,0,0,0,54,1,2,0,2,0,2,2,2,2,2,0,0,87.1,4735.2,0.025490519753597892,4735.200000000002
4313,1,0,1,1,26,1,0,2,1,1,1,1,1,1,1,1,0,20.05,505.9,0.02916596952548581,505.89999999999884
4877,1,0,0,0,18,1,2,0,2,0,2,0,2,0,0,0,3,69.5,1199.4,0.17022882880499732,1199.3999999999999
2651,0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,1,2,36.45,36.45,0.8943592313893585,36.44999999999703
3162,0,0,0,0,16,1,2,1,0,0,0,0,0,0,0,0,2,72.65,1194.3,0.41380464073238377,1194.2999999999984
5186,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,2,49.75,49.75,0.30129477763201234,49.74999999999809
1774,1,0,0,1,27,1,0,2,1,1,1,1,1,1,2,0,1,19.7,509.3,0.017662747472314087,509.29999999999933
2422,0,0,1,0,16,1,2,1,0,2,0,0,2,2,0,1,2,100.0,1534.75,0.696991817836119,1534.7499999999998
2123,1,0,0,0,35,1,2,0,2,0,0,0,0,0,2,0,3,55.25,1924.1,0.02786814271542444,1924.0999999999997
6632,0,0,1,1,36,1,2,1,0,2,2,0,2,0,0,1,0,97.35,3457.9,0.3293474138569106,3457.9
2799,1,1,1,0,37,1,2,1,0,0,0,0,2,2,0,1,2,92.5,3473.4,0.512432008413021,3473.4000000000005
3263,1,1,1,0,50,1,2,1,2,2,2,0,2,0,1,1,0,101.9,5265.5,0.23383817571162194,5265.500000000001
44,1,0,0,1,29,0,1,0,2,2,2,2,0,0,0,1,3,45.0,1242.45,0.03730962852575119,1242.4499999999998
5111,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.25,69.25,0.8568460634454034,69.24999999999784
3413,0,1,0,0,56,1,2,0,2,0,2,2,0,2,2,0,0,73.25,4054.2,0.044741694327964994,4054.2000000000003
4260,0,1,0,0,5,1,2,1,0,0,0,0,2,0,0,1,1,83.15,446.05,0.7874982450210521,446.04999999999853
956,0,0,1,1,20,1,2,0,2,0,0,0,2,2,1,0,0,76.0,1588.75,0.10916957394635961,1588.7499999999989
4351,0,0,1,0,33,1,0,2,1,1,1,1,1,1,0,0,3,20.05,669.45,0.050959883800751574,669.4499999999989
3264,1,0,0,0,54,0,1,0,2,2,0,0,0,2,2,0,0,46.2,2431.95,0.03514979051872461,2431.9500000000007
298,1,0,1,0,62,1,0,0,0,2,2,2,0,0,2,1,1,60.15,3753.2,0.03880487557801107,3753.2000000000007
5091,1,0,0,0,67,1,0,2,1,1,1,1,1,1,2,1,3,19.8,1311.3,0.01628692515956621,1311.300000000002
3873,1,1,1,0,72,0,1,0,2,2,2,2,2,2,2,1,1,64.45,4641.1,0.018003471008255764,4641.100000000003
2938,1,0,1,1,69,1,2,2,1,1,1,1,1,1,2,0,0,24.45,1718.2,0.0212603769424534,1718.2000000000016
898,0,0,0,1,49,1,0,2,1,1,1,1,1,1,2,0,1,20.45,1024.65,0.02109638935082256,1024.65
1967,1,1,0,0,35,1,0,0,0,0,2,2,2,2,1,1,2,73.0,2471.25,0.11830781146450985,2471.250000000001
3902,0,0,1,1,69,1,2,1,0,2,2,0,2,2,0,1,2,103.95,7446.9,0.41064887246818466,7446.900000000001
5167,0,1,0,0,41,1,2,1,2,2,2,0,2,2,0,1,2,113.2,4689.5,0.5042117257584552,4689.500000000001
5908,0,0,0,0,58,1,2,0,2,2,2,2,0,0,1,1,1,71.1,4299.2,0.037004377973798984,4299.200000000001
771,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,3,70.65,70.65,0.7075523663552283,70.64999999999837
5323,1,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,1,20.05,265.45,0.09233195595495114,265.44999999999834
1925,1,0,0,1,66,1,0,2,1,1,1,1,1,1,2,0,3,20.55,1357.1,0.016988776146243743,1357.100000000002
4104,0,1,0,0,7,1,0,0,0,2,0,0,0,0,0,1,3,51.3,419.35,0.29893517415702175,419.34999999999775
303,0,1,1,0,54,1,2,1,2,2,2,2,2,2,1,1,0,115.6,6431.05,0.32672272560946,6431.050000000001
